SYSLoad,PkLoad,PkLoadPoint,T24PkLoad,T24PkPoint,T48PkLoad,T48PkPoint,Seasonal,T24Seasonal,T48Seasonal,T24Dry,T24Dew,DryBulb,DewPnt,Hour,Date,WeekDay,Month,Year
15902,15902,13,16064,13,17552,16,0,0,146,67,52,63,57,14,12,5,6,2014
15812,15902,13,16064,13,17552,16,90,134,90,67,52,63,58,15,12,5,6,2014
15713,15902,13,16064,13,17552,16,189,256,71,65,54,63,59,16,12,5,6,2014
15709,15902,13,16064,13,17552,16,193,338,0,64,54,64,59,17,12,5,6,2014
15701,15902,13,16064,13,17552,16,201,442,131,64,55,65,59,18,12,5,6,2014
15548,15902,13,16064,13,17552,16,354,733,549,63,54,64,60,19,12,5,6,2014
15430,15902,13,16064,13,17552,16,472,965,966,63,54,64,60,20,12,5,6,2014
15553,15902,13,16064,13,17552,16,349,825,1029,62,53,63,60,21,12,5,6,2014
14850,15902,13,16064,13,17552,16,1052,1372,1829,61,52,63,60,22,12,5,6,2014
13451,15902,13,16064,13,17552,16,2451,2795,3476,61,51,62,60,23,12,5,6,2014
12101,15902,13,16064,13,17552,16,3801,4204,5035,60,50,63,59,24,12,5,6,2014
11171,16094,11,15902,13,16064,13,4923,4985,4615,59,50,62,59,1,13,6,6,2014
10630,16094,11,15902,13,16064,13,5464,5501,5248,59,51,62,58,2,13,6,6,2014
10336,16094,11,15902,13,16064,13,5758,5786,5598,59,51,62,58,3,13,6,6,2014
10255,16094,11,15902,13,16064,13,5839,5849,5729,58,51,61,59,4,13,6,6,2014
10494,16094,11,15902,13,16064,13,5600,5618,5561,58,52,61,59,5,13,6,6,2014
11288,16094,11,15902,13,16064,13,4806,4832,4848,58,52,61,59,6,13,6,6,2014
12921,16094,11,15902,13,16064,13,3173,3147,3166,58,53,61,59,7,13,6,6,2014
14435,16094,11,15902,13,16064,13,1659,1715,1766,59,53,61,59,8,13,6,6,2014
15147,16094,11,15902,13,16064,13,947,1109,1154,59,54,61,59,9,13,6,6,2014
15605,16094,11,15902,13,16064,13,489,673,751,60,55,62,60,10,13,6,6,2014
15965,16094,11,15902,13,16064,13,129,321,368,61,55,62,60,11,13,6,6,2014
16094,16094,11,15902,13,16064,13,0,105,147,61,56,62,61,12,13,6,6,2014
16067,16094,11,15902,13,16064,13,27,60,76,62,57,63,61,13,13,6,6,2014
16082,16094,11,15902,13,16064,13,12,0,0,63,57,62,61,14,13,6,6,2014
15973,16094,11,15902,13,16064,13,121,90,134,63,58,63,62,15,13,6,6,2014
15894,16094,11,15902,13,16064,13,200,189,256,63,59,64,62,16,13,6,6,2014
15839,16094,11,15902,13,16064,13,255,193,338,64,59,64,62,17,13,6,6,2014
15741,16094,11,15902,13,16064,13,353,201,442,65,59,64,62,18,13,6,6,2014
15459,16094,11,15902,13,16064,13,635,354,733,64,60,63,62,19,13,6,6,2014
15200,16094,11,15902,13,16064,13,894,472,965,64,60,63,62,20,13,6,6,2014
15161,16094,11,15902,13,16064,13,933,349,825,63,60,63,61,21,13,6,6,2014
14589,16094,11,15902,13,16064,13,1505,1052,1372,63,60,63,61,22,13,6,6,2014
13436,16094,11,15902,13,16064,13,2658,2451,2795,62,60,62,60,23,13,6,6,2014
12169,16094,11,15902,13,16064,13,3925,3801,4204,63,59,61,60,24,13,6,6,2014
11232,14707,12,16094,11,15902,13,3475,4923,4985,62,59,61,60,1,14,7,6,2014
10638,14707,12,16094,11,15902,13,4069,5464,5501,62,58,61,60,2,14,7,6,2014
10286,14707,12,16094,11,15902,13,4421,5758,5786,62,58,61,59,3,14,7,6,2014
10141,14707,12,16094,11,15902,13,4566,5839,5849,61,59,61,59,4,14,7,6,2014
10164,14707,12,16094,11,15902,13,4543,5600,5618,61,59,61,59,5,14,7,6,2014
10356,14707,12,16094,11,15902,13,4351,4806,4832,61,59,60,59,6,14,7,6,2014
10969,14707,12,16094,11,15902,13,3738,3173,3147,61,59,60,59,7,14,7,6,2014
12000,14707,12,16094,11,15902,13,2707,1659,1715,61,59,61,60,8,14,7,6,2014
13166,14707,12,16094,11,15902,13,1541,947,1109,61,59,62,60,9,14,7,6,2014
14016,14707,12,16094,11,15902,13,691,489,673,62,60,63,60,10,14,7,6,2014
14510,14707,12,16094,11,15902,13,197,129,321,62,60,65,60,11,14,7,6,2014
14703,14707,12,16094,11,15902,13,4,0,105,62,61,67,59,12,14,7,6,2014
14707,14707,12,16094,11,15902,13,0,27,60,63,61,69,58,13,14,7,6,2014
14663,14707,12,16094,11,15902,13,44,12,0,62,61,71,59,14,14,7,6,2014
14625,14707,12,16094,11,15902,13,82,121,90,63,62,73,58,15,14,7,6,2014
14558,14707,12,16094,11,15902,13,149,200,189,64,62,74,57,16,14,7,6,2014
14569,14707,12,16094,11,15902,13,138,255,193,64,62,73,57,17,14,7,6,2014
14609,14707,12,16094,11,15902,13,98,353,201,64,62,72,55,18,14,7,6,2014
14453,14707,12,16094,11,15902,13,254,635,354,63,62,70,54,19,14,7,6,2014
14126,14707,12,16094,11,15902,13,581,894,472,63,62,68,52,20,14,7,6,2014
14119,14707,12,16094,11,15902,13,588,933,349,63,61,65,50,21,14,7,6,2014
13895,14707,12,16094,11,15902,13,812,1505,1052,63,61,63,50,22,14,7,6,2014
12857,14707,12,16094,11,15902,13,1850,2658,2451,62,60,61,50,23,14,7,6,2014
11687,14707,12,16094,11,15902,13,3020,3925,3801,61,60,60,49,24,14,7,6,2014
10732,14778,20,14707,12,16094,11,4046,3475,4923,61,60,58,49,1,15,1,6,2014
10135,14778,20,14707,12,16094,11,4643,4069,5464,61,60,58,50,2,15,1,6,2014
9775,14778,20,14707,12,16094,11,5003,4421,5758,61,59,57,50,3,15,1,6,2014
9572,14778,20,14707,12,16094,11,5206,4566,5839,61,59,56,49,4,15,1,6,2014
9517,14778,20,14707,12,16094,11,5261,4543,5600,61,59,56,50,5,15,1,6,2014
9473,14778,20,14707,12,16094,11,5305,4351,4806,60,59,55,50,6,15,1,6,2014
9943,14778,20,14707,12,16094,11,4835,3738,3173,60,59,56,51,7,15,1,6,2014
10851,14778,20,14707,12,16094,11,3927,2707,1659,61,60,59,51,8,15,1,6,2014
11922,14778,20,14707,12,16094,11,2856,1541,947,62,60,62,52,9,15,1,6,2014
12716,14778,20,14707,12,16094,11,2062,691,489,63,60,65,52,10,15,1,6,2014
13203,14778,20,14707,12,16094,11,1575,197,129,65,60,67,52,11,15,1,6,2014
13479,14778,20,14707,12,16094,11,1299,4,0,67,59,70,52,12,15,1,6,2014
13628,14778,20,14707,12,16094,11,1150,0,27,69,58,72,52,13,15,1,6,2014
13700,14778,20,14707,12,16094,11,1078,44,12,71,59,74,53,14,15,1,6,2014
13813,14778,20,14707,12,16094,11,965,82,121,73,58,75,53,15,15,1,6,2014
14023,14778,20,14707,12,16094,11,755,149,200,74,57,76,53,16,15,1,6,2014
14335,14778,20,14707,12,16094,11,443,138,255,73,57,77,53,17,15,1,6,2014
14626,14778,20,14707,12,16094,11,152,98,353,72,55,77,52,18,15,1,6,2014
14651,14778,20,14707,12,16094,11,127,254,635,70,54,76,51,19,15,1,6,2014
14498,14778,20,14707,12,16094,11,280,581,894,68,52,75,51,20,15,1,6,2014
14778,14778,20,14707,12,16094,11,0,588,933,65,50,72,50,21,15,1,6,2014
14516,14778,20,14707,12,16094,11,262,812,1505,63,50,69,50,22,15,1,6,2014
13210,14778,20,14707,12,16094,11,1568,1850,2658,61,50,66,50,23,15,1,6,2014
11864,14778,20,14707,12,16094,11,2914,3020,3925,60,49,65,50,24,15,1,6,2014
10908,17440,17,14778,20,14707,12,6532,4046,3475,58,49,63,50,1,16,2,6,2014
10366,17440,17,14778,20,14707,12,7074,4643,4069,58,50,62,50,2,16,2,6,2014
10056,17440,17,14778,20,14707,12,7384,5003,4421,57,50,60,49,3,16,2,6,2014
9962,17440,17,14778,20,14707,12,7478,5206,4566,56,49,59,49,4,16,2,6,2014
10212,17440,17,14778,20,14707,12,7228,5261,4543,56,50,58,48,5,16,2,6,2014
10872,17440,17,14778,20,14707,12,6568,5305,4351,55,50,58,48,6,16,2,6,2014
12528,17440,17,14778,20,14707,12,4912,4835,3738,56,51,58,48,7,16,2,6,2014
14086,17440,17,14778,20,14707,12,3354,3927,2707,59,51,61,49,8,16,2,6,2014
14972,17440,17,14778,20,14707,12,2468,2856,1541,62,52,65,49,9,16,2,6,2014
15609,17440,17,14778,20,14707,12,1831,2062,691,65,52,69,49,10,16,2,6,2014
16119,17440,17,14778,20,14707,12,1321,1575,197,67,52,71,48,11,16,2,6,2014
16437,17440,17,14778,20,14707,12,1003,1299,4,70,52,72,47,12,16,2,6,2014
16584,17440,17,14778,20,14707,12,856,1150,0,72,52,73,45,13,16,2,6,2014
16763,17440,17,14778,20,14707,12,677,1078,44,74,53,74,45,14,16,2,6,2014
17019,17440,17,14778,20,14707,12,421,965,82,75,53,75,46,15,16,2,6,2014
17210,17440,17,14778,20,14707,12,230,755,149,76,53,76,46,16,16,2,6,2014
17413,17440,17,14778,20,14707,12,27,443,138,77,53,77,47,17,16,2,6,2014
17440,17440,17,14778,20,14707,12,0,152,98,77,52,77,47,18,16,2,6,2014
17043,17440,17,14778,20,14707,12,397,127,254,76,51,76,49,19,16,2,6,2014
16520,17440,17,14778,20,14707,12,920,280,581,75,51,74,50,20,16,2,6,2014
16401,17440,17,14778,20,14707,12,1039,0,588,72,50,72,51,21,16,2,6,2014
15830,17440,17,14778,20,14707,12,1610,262,812,69,50,68,52,22,16,2,6,2014
14206,17440,17,14778,20,14707,12,3234,1568,1850,66,50,67,53,23,16,2,6,2014
12665,17440,17,14778,20,14707,12,4775,2914,3020,65,50,66,53,24,16,2,6,2014
11638,20141,16,17440,17,14778,20,8503,6532,4046,63,50,65,53,1,17,3,6,2014
11040,20141,16,17440,17,14778,20,9101,7074,4643,62,50,65,53,2,17,3,6,2014
10733,20141,16,17440,17,14778,20,9408,7384,5003,60,49,64,54,3,17,3,6,2014
10619,20141,16,17440,17,14778,20,9522,7478,5206,59,49,63,54,4,17,3,6,2014
10851,20141,16,17440,17,14778,20,9290,7228,5261,58,48,63,54,5,17,3,6,2014
11568,20141,16,17440,17,14778,20,8573,6568,5305,58,48,62,55,6,17,3,6,2014
13251,20141,16,17440,17,14778,20,6890,4912,4835,58,48,62,56,7,17,3,6,2014
14759,20141,16,17440,17,14778,20,5382,3354,3927,61,49,64,57,8,17,3,6,2014
15663,20141,16,17440,17,14778,20,4478,2468,2856,65,49,67,59,9,17,3,6,2014
16466,20141,16,17440,17,14778,20,3675,1831,2062,69,49,70,60,10,17,3,6,2014
17288,20141,16,17440,17,14778,20,2853,1321,1575,71,48,74,62,11,17,3,6,2014
17983,20141,16,17440,17,14778,20,2158,1003,1299,72,47,76,63,12,17,3,6,2014
18524,20141,16,17440,17,14778,20,1617,856,1150,73,45,79,64,13,17,3,6,2014
19117,20141,16,17440,17,14778,20,1024,677,1078,74,45,81,65,14,17,3,6,2014
19541,20141,16,17440,17,14778,20,600,421,965,75,46,82,64,15,17,3,6,2014
19860,20141,16,17440,17,14778,20,281,230,755,76,46,83,64,16,17,3,6,2014
20141,20141,16,17440,17,14778,20,0,27,443,77,47,84,64,17,17,3,6,2014
20130,20141,16,17440,17,14778,20,11,0,152,77,47,83,65,18,17,3,6,2014
19776,20141,16,17440,17,14778,20,365,397,127,76,49,82,66,19,17,3,6,2014
19319,20141,16,17440,17,14778,20,822,920,280,74,50,80,68,20,17,3,6,2014
19215,20141,16,17440,17,14778,20,926,1039,0,72,51,78,66,21,17,3,6,2014
18481,20141,16,17440,17,14778,20,1660,1610,262,68,52,75,66,22,17,3,6,2014
16582,20141,16,17440,17,14778,20,3559,3234,1568,67,53,73,66,23,17,3,6,2014
14757,20141,16,17440,17,14778,20,5384,4775,2914,66,53,72,66,24,17,3,6,2014
13502,20718,16,20141,16,17440,17,7216,8503,6532,65,53,71,66,1,18,4,6,2014
12761,20718,16,20141,16,17440,17,7957,9101,7074,65,53,70,65,2,18,4,6,2014
12335,20718,16,20141,16,17440,17,8383,9408,7384,64,54,70,66,3,18,4,6,2014
12148,20718,16,20141,16,17440,17,8570,9522,7478,63,54,69,65,4,18,4,6,2014
12282,20718,16,20141,16,17440,17,8436,9290,7228,63,54,69,64,5,18,4,6,2014
12983,20718,16,20141,16,17440,17,7735,8573,6568,62,55,69,65,6,18,4,6,2014
14782,20718,16,20141,16,17440,17,5936,6890,4912,62,56,69,64,7,18,4,6,2014
16669,20718,16,20141,16,17440,17,4049,5382,3354,64,57,71,65,8,18,4,6,2014
17902,20718,16,20141,16,17440,17,2816,4478,2468,67,59,75,65,9,18,4,6,2014
18758,20718,16,20141,16,17440,17,1960,3675,1831,70,60,77,64,10,18,4,6,2014
19416,20718,16,20141,16,17440,17,1302,2853,1321,74,62,78,63,11,18,4,6,2014
19821,20718,16,20141,16,17440,17,897,2158,1003,76,63,79,63,12,18,4,6,2014
20052,20718,16,20141,16,17440,17,666,1617,856,79,64,79,62,13,18,4,6,2014
20341,20718,16,20141,16,17440,17,377,1024,677,81,65,81,62,14,18,4,6,2014
20506,20718,16,20141,16,17440,17,212,600,421,82,64,82,61,15,18,4,6,2014
20613,20718,16,20141,16,17440,17,105,281,230,83,64,82,61,16,18,4,6,2014
20718,20718,16,20141,16,17440,17,0,0,27,84,64,83,61,17,18,4,6,2014
20550,20718,16,20141,16,17440,17,168,11,0,83,65,82,60,18,18,4,6,2014
20026,20718,16,20141,16,17440,17,692,365,397,82,66,82,59,19,18,4,6,2014
19395,20718,16,20141,16,17440,17,1323,822,920,80,68,80,59,20,18,4,6,2014
19111,20718,16,20141,16,17440,17,1607,926,1039,78,66,78,59,21,18,4,6,2014
18423,20718,16,20141,16,17440,17,2295,1660,1610,75,66,75,60,22,18,4,6,2014
16597,20718,16,20141,16,17440,17,4121,3559,3234,73,66,74,59,23,18,4,6,2014
14789,20718,16,20141,16,17440,17,5929,5384,4775,72,66,72,59,24,18,4,6,2014
13497,19028,16,20718,16,20141,16,5531,7216,8503,71,66,71,59,1,19,5,6,2014
12738,19028,16,20718,16,20141,16,6290,7957,9101,70,65,70,60,2,19,5,6,2014
12230,19028,16,20718,16,20141,16,6798,8383,9408,70,66,69,60,3,19,5,6,2014
11990,19028,16,20718,16,20141,16,7038,8570,9522,69,65,68,60,4,19,5,6,2014
12105,19028,16,20718,16,20141,16,6923,8436,9290,69,64,68,60,5,19,5,6,2014
12841,19028,16,20718,16,20141,16,6187,7735,8573,69,65,67,60,6,19,5,6,2014
14452,19028,16,20718,16,20141,16,4576,5936,6890,69,64,67,60,7,19,5,6,2014
15848,19028,16,20718,16,20141,16,3180,4049,5382,71,65,67,60,8,19,5,6,2014
16522,19028,16,20718,16,20141,16,2506,2816,4478,75,65,68,60,9,19,5,6,2014
17024,19028,16,20718,16,20141,16,2004,1960,3675,77,64,69,60,10,19,5,6,2014
17587,19028,16,20718,16,20141,16,1441,1302,2853,78,63,71,60,11,19,5,6,2014
18013,19028,16,20718,16,20141,16,1015,897,2158,79,63,74,58,12,19,5,6,2014
18264,19028,16,20718,16,20141,16,764,666,1617,79,62,76,58,13,19,5,6,2014
18624,19028,16,20718,16,20141,16,404,377,1024,81,62,77,57,14,19,5,6,2014
18798,19028,16,20718,16,20141,16,230,212,600,82,61,78,54,15,19,5,6,2014
18895,19028,16,20718,16,20141,16,133,105,281,82,61,80,51,16,19,5,6,2014
19028,19028,16,20718,16,20141,16,0,0,0,83,61,81,49,17,19,5,6,2014
18925,19028,16,20718,16,20141,16,103,168,11,82,60,80,48,18,19,5,6,2014
18414,19028,16,20718,16,20141,16,614,692,365,82,59,80,45,19,19,5,6,2014
17721,19028,16,20718,16,20141,16,1307,1323,822,80,59,78,44,20,19,5,6,2014
17261,19028,16,20718,16,20141,16,1767,1607,926,78,59,74,44,21,19,5,6,2014
16649,19028,16,20718,16,20141,16,2379,2295,1660,75,60,71,43,22,19,5,6,2014
14976,19028,16,20718,16,20141,16,4052,4121,3559,74,59,69,45,23,19,5,6,2014
13245,19028,16,20718,16,20141,16,5783,5929,5384,72,59,66,45,24,19,5,6,2014
12025,16752,14,19028,16,20718,16,4727,5531,7216,71,59,64,46,1,20,6,6,2014
11281,16752,14,19028,16,20718,16,5471,6290,7957,70,60,63,47,2,20,6,6,2014
10856,16752,14,19028,16,20718,16,5896,6798,8383,69,60,62,47,3,20,6,6,2014
10639,16752,14,19028,16,20718,16,6113,7038,8570,68,60,59,47,4,20,6,6,2014
10766,16752,14,19028,16,20718,16,5986,6923,8436,68,60,57,47,5,20,6,6,2014
11271,16752,14,19028,16,20718,16,5481,6187,7735,67,60,57,46,6,20,6,6,2014
12784,16752,14,19028,16,20718,16,3968,4576,5936,67,60,57,47,7,20,6,6,2014
14326,16752,14,19028,16,20718,16,2426,3180,4049,67,60,60,48,8,20,6,6,2014
15274,16752,14,19028,16,20718,16,1478,2506,2816,68,60,64,47,9,20,6,6,2014
15882,16752,14,19028,16,20718,16,870,2004,1960,69,60,67,46,10,20,6,6,2014
16273,16752,14,19028,16,20718,16,479,1441,1302,71,60,69,43,11,20,6,6,2014
16481,16752,14,19028,16,20718,16,271,1015,897,74,58,71,42,12,20,6,6,2014
16565,16752,14,19028,16,20718,16,187,764,666,76,58,72,42,13,20,6,6,2014
16709,16752,14,19028,16,20718,16,43,404,377,77,57,73,40,14,20,6,6,2014
16752,16752,14,19028,16,20718,16,0,230,212,78,54,74,39,15,20,6,6,2014
16714,16752,14,19028,16,20718,16,38,133,105,80,51,74,37,16,20,6,6,2014
16713,16752,14,19028,16,20718,16,39,0,0,81,49,74,37,17,20,6,6,2014
16464,16752,14,19028,16,20718,16,288,103,168,80,48,74,38,18,20,6,6,2014
15883,16752,14,19028,16,20718,16,869,614,692,80,45,72,39,19,20,6,6,2014
15339,16752,14,19028,16,20718,16,1413,1307,1323,78,44,71,41,20,20,6,6,2014
15159,16752,14,19028,16,20718,16,1593,1767,1607,74,44,68,42,21,20,6,6,2014
14803,16752,14,19028,16,20718,16,1949,2379,2295,71,43,64,44,22,20,6,6,2014
13602,16752,14,19028,16,20718,16,3150,4052,4121,69,45,63,43,23,20,6,6,2014
12242,16752,14,19028,16,20718,16,4510,5783,5929,66,45,61,42,24,20,6,6,2014
11205,14461,17,16752,14,19028,16,3256,4727,5531,64,46,59,42,1,21,7,6,2014
10573,14461,17,16752,14,19028,16,3888,5471,6290,63,47,58,42,2,21,7,6,2014
10153,14461,17,16752,14,19028,16,4308,5896,6798,62,47,56,42,3,21,7,6,2014
9936,14461,17,16752,14,19028,16,4525,6113,7038,59,47,55,43,4,21,7,6,2014
9938,14461,17,16752,14,19028,16,4523,5986,6923,57,47,53,43,5,21,7,6,2014
9981,14461,17,16752,14,19028,16,4480,5481,6187,57,46,52,43,6,21,7,6,2014
10634,14461,17,16752,14,19028,16,3827,3968,4576,57,47,53,44,7,21,7,6,2014
11660,14461,17,16752,14,19028,16,2801,2426,3180,60,48,56,45,8,21,7,6,2014
12778,14461,17,16752,14,19028,16,1683,1478,2506,64,47,60,45,9,21,7,6,2014
13541,14461,17,16752,14,19028,16,920,870,2004,67,46,63,44,10,21,7,6,2014
14000,14461,17,16752,14,19028,16,461,479,1441,69,43,66,44,11,21,7,6,2014
14184,14461,17,16752,14,19028,16,277,271,1015,71,42,69,43,12,21,7,6,2014
14251,14461,17,16752,14,19028,16,210,187,764,72,42,70,43,13,21,7,6,2014
14228,14461,17,16752,14,19028,16,233,43,404,73,40,71,45,14,21,7,6,2014
14219,14461,17,16752,14,19028,16,242,0,230,74,39,72,44,15,21,7,6,2014
14251,14461,17,16752,14,19028,16,210,38,133,74,37,72,45,16,21,7,6,2014
14382,14461,17,16752,14,19028,16,79,39,0,74,37,72,46,17,21,7,6,2014
14461,14461,17,16752,14,19028,16,0,288,103,74,38,72,47,18,21,7,6,2014
14346,14461,17,16752,14,19028,16,115,869,614,72,39,71,46,19,21,7,6,2014
14063,14461,17,16752,14,19028,16,398,1413,1307,71,41,69,47,20,21,7,6,2014
14067,14461,17,16752,14,19028,16,394,1593,1767,68,42,68,48,21,21,7,6,2014
13897,14461,17,16752,14,19028,16,564,1949,2379,64,44,66,48,22,21,7,6,2014
12921,14461,17,16752,14,19028,16,1540,3150,4052,63,43,63,49,23,21,7,6,2014
11776,14461,17,16752,14,19028,16,2685,4510,5783,61,42,62,49,24,21,7,6,2014
10852,14839,18,14461,17,16752,14,3987,3256,4727,59,42,60,47,1,22,1,6,2014
10280,14839,18,14461,17,16752,14,4559,3888,5471,58,42,60,46,2,22,1,6,2014
9909,14839,18,14461,17,16752,14,4930,4308,5896,56,42,59,46,3,22,1,6,2014
9704,14839,18,14461,17,16752,14,5135,4525,6113,55,43,58,46,4,22,1,6,2014
9638,14839,18,14461,17,16752,14,5201,4523,5986,53,43,56,46,5,22,1,6,2014
9547,14839,18,14461,17,16752,14,5292,4480,5481,52,43,56,45,6,22,1,6,2014
9981,14839,18,14461,17,16752,14,4858,3827,3968,53,44,55,46,7,22,1,6,2014
10838,14839,18,14461,17,16752,14,4001,2801,2426,56,45,58,47,8,22,1,6,2014
11905,14839,18,14461,17,16752,14,2934,1683,1478,60,45,63,47,9,22,1,6,2014
12797,14839,18,14461,17,16752,14,2042,920,870,63,44,66,47,10,22,1,6,2014
13396,14839,18,14461,17,16752,14,1443,461,479,66,44,69,47,11,22,1,6,2014
13793,14839,18,14461,17,16752,14,1046,277,271,69,43,71,47,12,22,1,6,2014
14028,14839,18,14461,17,16752,14,811,210,187,70,43,71,46,13,22,1,6,2014
14048,14839,18,14461,17,16752,14,791,233,43,71,45,72,47,14,22,1,6,2014
14051,14839,18,14461,17,16752,14,788,242,0,72,44,73,49,15,22,1,6,2014
14183,14839,18,14461,17,16752,14,656,210,38,72,45,73,48,16,22,1,6,2014
14482,14839,18,14461,17,16752,14,357,79,39,72,46,74,48,17,22,1,6,2014
14811,14839,18,14461,17,16752,14,28,0,288,72,47,73,49,18,22,1,6,2014
14839,14839,18,14461,17,16752,14,0,115,869,71,46,73,48,19,22,1,6,2014
14584,14839,18,14461,17,16752,14,255,398,1413,69,47,72,49,20,22,1,6,2014
14642,14839,18,14461,17,16752,14,197,394,1593,68,48,70,51,21,22,1,6,2014
14415,14839,18,14461,17,16752,14,424,564,1949,66,48,66,52,22,22,1,6,2014
13151,14839,18,14461,17,16752,14,1688,1540,3150,63,49,65,52,23,22,1,6,2014
11822,14839,18,14461,17,16752,14,3017,2685,4510,62,49,63,53,24,22,1,6,2014
10905,17850,16,14839,18,14461,17,6945,3987,3256,60,47,61,52,1,23,2,6,2014
10375,17850,16,14839,18,14461,17,7475,4559,3888,60,46,61,52,2,23,2,6,2014
10093,17850,16,14839,18,14461,17,7757,4930,4308,59,46,59,52,3,23,2,6,2014
10016,17850,16,14839,18,14461,17,7834,5135,4525,58,46,58,52,4,23,2,6,2014
10255,17850,16,14839,18,14461,17,7595,5201,4523,56,46,57,52,5,23,2,6,2014
10843,17850,16,14839,18,14461,17,7007,5292,4480,56,45,56,51,6,23,2,6,2014
12393,17850,16,14839,18,14461,17,5457,4858,3827,55,46,56,52,7,23,2,6,2014
14069,17850,16,14839,18,14461,17,3781,4001,2801,58,47,60,54,8,23,2,6,2014
15133,17850,16,14839,18,14461,17,2717,2934,1683,63,47,64,55,9,23,2,6,2014
15911,17850,16,14839,18,14461,17,1939,2042,920,66,47,68,55,10,23,2,6,2014
16599,17850,16,14839,18,14461,17,1251,1443,461,69,47,71,55,11,23,2,6,2014
17049,17850,16,14839,18,14461,17,801,1046,277,71,47,73,55,12,23,2,6,2014
17333,17850,16,14839,18,14461,17,517,811,210,71,46,75,54,13,23,2,6,2014
17666,17850,16,14839,18,14461,17,184,791,233,72,47,77,52,14,23,2,6,2014
17782,17850,16,14839,18,14461,17,68,788,242,73,49,77,51,15,23,2,6,2014
17816,17850,16,14839,18,14461,17,34,656,210,73,48,77,51,16,23,2,6,2014
17850,17850,16,14839,18,14461,17,0,357,79,74,48,76,53,17,23,2,6,2014
17723,17850,16,14839,18,14461,17,127,28,0,73,49,76,54,18,23,2,6,2014
17226,17850,16,14839,18,14461,17,624,0,115,73,48,75,54,19,23,2,6,2014
16616,17850,16,14839,18,14461,17,1234,255,398,72,49,73,54,20,23,2,6,2014
16432,17850,16,14839,18,14461,17,1418,197,394,70,51,70,54,21,23,2,6,2014
15852,17850,16,14839,18,14461,17,1998,424,564,66,52,67,53,22,23,2,6,2014
14272,17850,16,14839,18,14461,17,3578,1688,1540,65,52,65,53,23,23,2,6,2014
12745,17850,16,14839,18,14461,17,5105,3017,2685,63,53,64,52,24,23,2,6,2014
11668,18471,14,17850,16,14839,18,6803,6945,3987,61,52,63,52,1,24,3,6,2014
11076,18471,14,17850,16,14839,18,7395,7475,4559,61,52,62,53,2,24,3,6,2014
10731,18471,14,17850,16,14839,18,7740,7757,4930,59,52,61,54,3,24,3,6,2014
10598,18471,14,17850,16,14839,18,7873,7834,5135,58,52,61,55,4,24,3,6,2014
10812,18471,14,17850,16,14839,18,7659,7595,5201,57,52,61,56,5,24,3,6,2014
11468,18471,14,17850,16,14839,18,7003,7007,5292,56,51,61,55,6,24,3,6,2014
12936,18471,14,17850,16,14839,18,5535,5457,4858,56,52,61,56,7,24,3,6,2014
14552,18471,14,17850,16,14839,18,3919,3781,4001,60,54,63,56,8,24,3,6,2014
15611,18471,14,17850,16,14839,18,2860,2717,2934,64,55,66,57,9,24,3,6,2014
16359,18471,14,17850,16,14839,18,2112,1939,2042,68,55,70,57,10,24,3,6,2014
17084,18471,14,17850,16,14839,18,1387,1251,1443,71,55,73,57,11,24,3,6,2014
17613,18471,14,17850,16,14839,18,858,801,1046,73,55,77,56,12,24,3,6,2014
17948,18471,14,17850,16,14839,18,523,517,811,75,54,78,58,13,24,3,6,2014
18315,18471,14,17850,16,14839,18,156,184,791,77,52,78,57,14,24,3,6,2014
18471,18471,14,17850,16,14839,18,0,68,788,77,51,80,57,15,24,3,6,2014
18458,18471,14,17850,16,14839,18,13,34,656,77,51,79,57,16,24,3,6,2014
18392,18471,14,17850,16,14839,18,79,0,357,76,53,79,57,17,24,3,6,2014
18225,18471,14,17850,16,14839,18,246,127,28,76,54,78,56,18,24,3,6,2014
17736,18471,14,17850,16,14839,18,735,624,0,75,54,76,56,19,24,3,6,2014
17117,18471,14,17850,16,14839,18,1354,1234,255,73,54,74,56,20,24,3,6,2014
16937,18471,14,17850,16,14839,18,1534,1418,197,70,54,72,56,21,24,3,6,2014
16464,18471,14,17850,16,14839,18,2007,1998,424,67,53,70,56,22,24,3,6,2014
14951,18471,14,17850,16,14839,18,3520,3578,1688,65,53,69,57,23,24,3,6,2014
13385,18471,14,17850,16,14839,18,5086,5105,3017,64,52,68,57,24,24,3,6,2014
12260,21197,16,18471,14,17850,16,8937,6803,6945,63,52,67,57,1,25,4,6,2014
11638,21197,16,18471,14,17850,16,9559,7395,7475,62,53,67,56,2,25,4,6,2014
11263,21197,16,18471,14,17850,16,9934,7740,7757,61,54,66,56,3,25,4,6,2014
11128,21197,16,18471,14,17850,16,10069,7873,7834,61,55,65,57,4,25,4,6,2014
11346,21197,16,18471,14,17850,16,9851,7659,7595,61,56,65,57,5,25,4,6,2014
12044,21197,16,18471,14,17850,16,9153,7003,7007,61,55,65,58,6,25,4,6,2014
13618,21197,16,18471,14,17850,16,7579,5535,5457,61,56,65,59,7,25,4,6,2014
15360,21197,16,18471,14,17850,16,5837,3919,3781,63,56,68,61,8,25,4,6,2014
16562,21197,16,18471,14,17850,16,4635,2860,2717,66,57,71,63,9,25,4,6,2014
17546,21197,16,18471,14,17850,16,3651,2112,1939,70,57,74,64,10,25,4,6,2014
